execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos,model_id,anomaly_score,anomaly_threshold,is_anomaly,severity,baseline_mad_flag
exec_syn_001061,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,17555,2026-08-06T15:06:52.445Z,2026-08-06T15:07:10.000Z,2026-08-06T15:07:10.896Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.555,9.773151,15,4,-0.707107,-0.707107,-0.433884,-0.900969,sepmaker-pro__Apply,0.522387,0.603987,false,low,false
exec_syn_001058,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15938,2026-08-06T15:53:00.062Z,2026-08-06T15:53:16.000Z,2026-08-06T15:53:17.418Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.938,9.676524,15,4,-0.707107,-0.707107,-0.433884,-0.900969,sepmaker-pro__Apply,0.458219,0.603987,false,low,false
exec_syn_001071,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,8888,2026-08-06T16:38:05.112Z,2026-08-06T16:38:14.000Z,2026-08-06T16:38:14.771Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.888,9.092570,16,4,-0.866025,-0.500000,-0.433884,-0.900969,sepmaker-pro__Apply,0.447837,0.603987,false,low,false
exec_syn_001087,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,18167,2026-08-07T10:33:00.833Z,2026-08-07T10:33:19.000Z,2026-08-07T10:33:20.130Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.167,9.807417,10,5,0.500000,-0.866025,-0.974928,-0.222521,sepmaker-pro__Apply,0.537390,0.603987,false,low,false
exec_syn_001081,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9861,2026-08-07T12:49:02.139Z,2026-08-07T12:49:12.000Z,2026-08-07T12:49:13.148Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.861,9.196444,12,5,0.000000,-1.000000,-0.974928,-0.222521,sepmaker-pro__Apply,0.402322,0.603987,false,low,false
exec_syn_001086,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,11057,2026-08-07T13:16:52.943Z,2026-08-07T13:17:04.000Z,2026-08-07T13:17:05.135Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,11.057,9.310909,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.382941,0.603987,false,low,false
exec_syn_001076,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,48261,2026-08-07T13:33:31.739Z,2026-08-07T13:34:20.000Z,2026-08-07T13:34:21.426Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,48.261,10.784400,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.627705,0.603987,true,low,true
exec_syn_001083,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18907,2026-08-07T13:49:34.093Z,2026-08-07T13:49:53.000Z,2026-08-07T13:49:53.645Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.907,9.847340,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.539687,0.603987,false,low,false
exec_syn_001073,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10972,2026-08-07T14:36:17.028Z,2026-08-07T14:36:28.000Z,2026-08-07T14:36:28.715Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.972,9.303193,14,5,-0.500000,-0.866025,-0.974928,-0.222521,sepmaker-pro__Apply,0.382586,0.603987,false,low,false
exec_syn_001082,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11932,2026-08-07T15:12:14.068Z,2026-08-07T15:12:26.000Z,2026-08-07T15:12:26.762Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.932,9.387063,15,5,-0.707107,-0.707107,-0.974928,-0.222521,sepmaker-pro__Apply,0.392224,0.603987,false,low,false
exec_syn_001095,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,38252,2026-08-08T10:13:59.748Z,2026-08-08T10:14:38.000Z,2026-08-08T10:14:38.794Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,38.252,10.551977,10,6,0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.608752,0.603987,true,low,true
exec_syn_001100,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,17536,2026-08-08T11:07:57.464Z,2026-08-08T11:08:15.000Z,2026-08-08T11:08:15.283Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.536,9.772068,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.519851,0.603987,false,low,false
exec_syn_001092,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,15256,2026-08-08T11:30:04.744Z,2026-08-08T11:30:20.000Z,2026-08-08T11:30:20.251Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.256,9.632794,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.448657,0.603987,false,low,false
exec_syn_001102,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,8429,2026-08-08T11:47:31.571Z,2026-08-08T11:47:40.000Z,2026-08-08T11:47:40.651Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,8.429,9.039552,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.459589,0.603987,false,low,false
exec_syn_001104,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11503,2026-08-08T11:53:05.497Z,2026-08-08T11:53:17.000Z,2026-08-08T11:53:18.173Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.503,9.350450,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.382860,0.603987,false,low,false
exec_syn_001093,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,failure,HOST_UNAVAILABLE,9067,2026-08-08T12:10:58.933Z,2026-08-08T12:11:08.000Z,2026-08-08T12:11:08.638Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.067,9.112507,12,6,0.000000,-1.000000,-0.781831,0.623490,sepmaker-pro__Apply,0.446389,0.603987,false,low,false
exec_syn_001089,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,12700,2026-08-08T12:17:56.300Z,2026-08-08T12:18:09.000Z,2026-08-08T12:18:09.812Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.700,9.449436,12,6,0.000000,-1.000000,-0.781831,0.623490,sepmaker-pro__Apply,0.398460,0.603987,false,low,false
exec_syn_001091,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9847,2026-08-08T13:45:52.153Z,2026-08-08T13:46:02.000Z,2026-08-08T13:46:03.218Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.847,9.195024,13,6,-0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.402863,0.603987,false,low,false
exec_syn_001099,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,17079,2026-08-08T14:04:18.921Z,2026-08-08T14:04:36.000Z,2026-08-08T14:04:36.706Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.079,9.745663,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.498513,0.603987,false,low,false
exec_syn_001118,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9824,2026-08-09T10:16:34.176Z,2026-08-09T10:16:44.000Z,2026-08-09T10:16:44.509Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.824,9.192685,10,0,0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.402697,0.603987,false,low,false
exec_syn_001107,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,12102,2026-08-09T10:47:31.898Z,2026-08-09T10:47:44.000Z,2026-08-09T10:47:45.289Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.102,9.401209,10,0,0.500000,-0.866025,0.000000,1.000000,sepmaker-pro__Apply,0.391262,0.603987,false,low,false
exec_syn_001115,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14134,2026-08-09T11:18:36.866Z,2026-08-09T11:18:51.000Z,2026-08-09T11:18:51.878Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.134,9.556409,11,0,0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.421609,0.603987,false,low,false
exec_syn_001114,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11433,2026-08-09T13:24:23.567Z,2026-08-09T13:24:35.000Z,2026-08-09T13:24:36.167Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.433,9.344347,13,0,-0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.381417,0.603987,false,low,false
exec_syn_001110,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,59470,2026-08-09T15:05:14.530Z,2026-08-09T15:06:14.000Z,2026-08-09T15:06:15.329Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,59.470,10.993244,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.669668,0.603987,true,medium,true
exec_syn_001116,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10412,2026-08-09T15:09:03.588Z,2026-08-09T15:09:14.000Z,2026-08-09T15:09:15.108Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.412,9.250810,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.392999,0.603987,false,low,false
exec_syn_001105,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,14787,2026-08-09T15:14:38.213Z,2026-08-09T15:14:53.000Z,2026-08-09T15:14:53.499Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.787,9.601571,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.424998,0.603987,false,low,false
exec_syn_001111,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,16006,2026-08-09T15:17:43.994Z,2026-08-09T15:18:00.000Z,2026-08-09T15:18:00.999Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.006,9.680781,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.460605,0.603987,false,low,false
exec_syn_001119,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,8655,2026-08-09T15:38:37.345Z,2026-08-09T15:38:46.000Z,2026-08-09T15:38:47.464Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.655,9.066008,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.451042,0.603987,false,low,false
exec_syn_001120,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9177,2026-08-09T15:43:56.823Z,2026-08-09T15:44:06.000Z,2026-08-09T15:44:06.332Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.177,9.124565,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.440949,0.603987,false,low,false
exec_syn_001125,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14432,2026-08-10T13:45:48.568Z,2026-08-10T13:46:03.000Z,2026-08-10T13:46:04.109Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.432,9.577273,13,1,-0.258819,-0.965926,0.781831,0.623490,sepmaker-pro__Apply,0.414797,0.603987,false,low,false
exec_syn_001126,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15852,2026-08-10T14:22:02.148Z,2026-08-10T14:22:18.000Z,2026-08-10T14:22:18.873Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.852,9.671114,14,1,-0.500000,-0.866025,0.781831,0.623490,sepmaker-pro__Apply,0.457110,0.603987,false,low,false
exec_syn_001131,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,11154,2026-08-10T14:26:17.846Z,2026-08-10T14:26:29.000Z,2026-08-10T14:26:29.718Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.154,9.319643,14,1,-0.500000,-0.866025,0.781831,0.623490,sepmaker-pro__Apply,0.385864,0.603987,false,low,false
exec_syn_001134,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11305,2026-08-10T15:32:57.695Z,2026-08-10T15:33:09.000Z,2026-08-10T15:33:10.110Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.305,9.333089,15,1,-0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.383843,0.603987,false,low,false
exec_syn_001123,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10813,2026-08-10T16:30:27.187Z,2026-08-10T16:30:38.000Z,2026-08-10T16:30:38.290Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.813,9.288597,16,1,-0.866025,-0.500000,0.781831,0.623490,sepmaker-pro__Apply,0.386779,0.603987,false,low,false
exec_syn_001142,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9590,2026-08-11T08:39:39.410Z,2026-08-11T08:39:49.000Z,2026-08-11T08:39:50.197Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.590,9.168580,8,2,0.866025,-0.500000,0.974928,-0.222521,sepmaker-pro__Apply,0.417405,0.603987,false,low,false
exec_syn_001149,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,15494,2026-08-11T09:00:36.506Z,2026-08-11T09:00:52.000Z,2026-08-11T09:00:52.337Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.494,9.648273,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.455387,0.603987,false,low,false
exec_syn_001150,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16118,2026-08-11T09:02:21.882Z,2026-08-11T09:02:38.000Z,2026-08-11T09:02:39.128Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.118,9.687754,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.461910,0.603987,false,low,false
exec_syn_001147,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9597,2026-08-11T09:09:49.403Z,2026-08-11T09:09:59.000Z,2026-08-11T09:09:59.313Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.597,9.169310,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.417555,0.603987,false,low,false
exec_syn_001145,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9160,2026-08-11T09:29:07.840Z,2026-08-11T09:29:17.000Z,2026-08-11T09:29:17.476Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.160,9.122711,9,2,0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.441016,0.603987,false,low,false
exec_syn_001151,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14457,2026-08-11T10:53:13.543Z,2026-08-11T10:53:28.000Z,2026-08-11T10:53:29.043Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.457,9.579003,10,2,0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.417590,0.603987,false,low,false
exec_syn_001139,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,13258,2026-08-11T12:29:25.742Z,2026-08-11T12:29:39.000Z,2026-08-11T12:29:40.051Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.258,9.492432,12,2,0.000000,-1.000000,0.974928,-0.222521,sepmaker-pro__Apply,0.395486,0.603987,false,low,false
exec_syn_001143,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13394,2026-08-11T12:54:39.606Z,2026-08-11T12:54:53.000Z,2026-08-11T12:54:53.360Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.394,9.502637,12,2,0.000000,-1.000000,0.974928,-0.222521,sepmaker-pro__Apply,0.399381,0.603987,false,low,false
exec_syn_001144,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,failure,VALIDATION_FAILED,14523,2026-08-11T14:32:58.477Z,2026-08-11T14:33:13.000Z,2026-08-11T14:33:13.486Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.523,9.583558,14,2,-0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.419250,0.603987,false,low,false
exec_syn_001148,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,55630,2026-08-11T14:47:57.370Z,2026-08-11T14:48:53.000Z,2026-08-11T14:48:53.359Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,55.630,10.926496,14,2,-0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.651304,0.603987,true,medium,true
exec_syn_001137,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9346,2026-08-11T15:14:05.654Z,2026-08-11T15:14:15.000Z,2026-08-11T15:14:16.414Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.346,9.142811,15,2,-0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.428368,0.603987,false,low,false
exec_syn_001140,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,13675,2026-08-11T17:21:58.325Z,2026-08-11T17:22:12.000Z,2026-08-11T17:22:12.584Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.675,9.523398,17,2,-0.965926,-0.258819,0.974928,-0.222521,sepmaker-pro__Apply,0.408406,0.603987,false,low,false
exec_syn_001158,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10493,2026-08-12T10:13:18.507Z,2026-08-12T10:13:29.000Z,2026-08-12T10:13:30.366Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.493,9.258559,10,3,0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.395836,0.603987,false,low,false
exec_syn_001166,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,13997,2026-08-12T10:34:52.003Z,2026-08-12T10:35:06.000Z,2026-08-12T10:35:07.026Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.997,9.546670,10,3,0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.416616,0.603987,false,low,false
exec_syn_001167,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,failure,HOST_UNAVAILABLE,44698,2026-08-12T10:42:25.302Z,2026-08-12T10:43:10.000Z,2026-08-12T10:43:10.389Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,44.698,10.707706,10,3,0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.596076,0.603987,false,low,true
exec_syn_001159,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,3192,2026-08-12T10:59:07.808Z,2026-08-12T10:59:11.000Z,2026-08-12T10:59:11.344Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_drop,3.192,8.068716,10,3,0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.773129,0.603987,true,critical,true
exec_syn_001160,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,failure,PROCESSING_FAILED,10334,2026-08-12T13:26:54.666Z,2026-08-12T13:27:05.000Z,2026-08-12T13:27:05.499Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.334,9.243291,13,3,-0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.397788,0.603987,false,low,false
exec_syn_001161,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18365,2026-08-12T13:39:03.635Z,2026-08-12T13:39:22.000Z,2026-08-12T13:39:22.933Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.365,9.818256,13,3,-0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.540791,0.603987,false,low,false
exec_syn_001154,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13477,2026-08-12T16:36:43.523Z,2026-08-12T16:36:57.000Z,2026-08-12T16:36:58.472Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.477,9.508814,16,3,-0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.399857,0.603987,false,low,false
exec_syn_001165,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9053,2026-08-12T17:11:57.947Z,2026-08-12T17:12:07.000Z,2026-08-12T17:12:07.410Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.053,9.110962,17,3,-0.965926,-0.258819,0.433884,-0.900969,sepmaker-pro__Apply,0.446294,0.603987,false,low,false
exec_syn_001184,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11838,2026-08-13T10:17:56.162Z,2026-08-13T10:18:08.000Z,2026-08-13T10:18:08.853Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.838,9.379154,10,4,0.500000,-0.866025,-0.433884,-0.900969,sepmaker-pro__Apply,0.390232,0.603987,false,low,false
exec_syn_001179,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13586,2026-08-13T11:28:50.414Z,2026-08-13T11:29:04.000Z,2026-08-13T11:29:04.530Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.586,9.516869,11,4,0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.399588,0.603987,false,low,false
exec_syn_001175,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,failure,DOCUMENT_UNAVAILABLE,8497,2026-08-13T11:31:40.503Z,2026-08-13T11:31:49.000Z,2026-08-13T11:31:49.409Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.497,9.047586,11,4,0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.460965,0.603987,false,low,false
exec_syn_001171,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13770,2026-08-13T12:08:23.230Z,2026-08-13T12:08:37.000Z,2026-08-13T12:08:38.201Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.770,9.530320,12,4,0.000000,-1.000000,-0.433884,-0.900969,sepmaker-pro__Apply,0.415820,0.603987,false,low,false
exec_syn_001174,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11895,2026-08-13T12:26:32.105Z,2026-08-13T12:26:44.000Z,2026-08-13T12:26:44.863Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.895,9.383957,12,4,0.000000,-1.000000,-0.433884,-0.900969,sepmaker-pro__Apply,0.393062,0.603987,false,low,false
exec_syn_001178,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10970,2026-08-13T13:20:22.030Z,2026-08-13T13:20:33.000Z,2026-08-13T13:20:33.595Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.970,9.303011,13,4,-0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.382881,0.603987,false,low,false
